repo_name,file_path,url,stargazers_count,created_at,pushed_at
PacktPublishing/Java-Concurrency-and-Parallelism,Chapter10/predictive-scaling/hpa.yaml,https://github.com/PacktPublishing/Java-Concurrency-and-Parallelism/blob/e54a9f270fdf806ade742089f14a30412f251652/Chapter10/predictive-scaling/hpa.yaml,25.0,2023-11-09 15:52:22+00:00,2024-09-11 22:01:36+00:00
PacktPublishing/Kubernetes-A-Complete-DevOps-Cookbook,Chapter07/hpa-my-ch7-app.yaml,https://github.com/PacktPublishing/Kubernetes-A-Complete-DevOps-Cookbook/blob/2d7cea5c9ccf6ec5d14fd6fad3a1ac3699224728/Chapter07/hpa-my-ch7-app.yaml,29.0,2020-03-13 09:45:02+00:00,2023-01-30 09:34:44+00:00
PacktPublishing/Kubernetes-Autoscaling,chapter06/troubleshooting/hpa.yaml,https://github.com/PacktPublishing/Kubernetes-Autoscaling/blob/af96dec41d5ca22d38cfa44267768bf292604dfd/chapter06/troubleshooting/hpa.yaml,2.0,2024-09-05 09:59:35+00:00,2025-03-03 21:13:24+00:00
PacktPublishing/Kubernetes-Cookbook-Second-Edition,Chapter03/3-1/3-1-2_hpa.yaml,https://github.com/PacktPublishing/Kubernetes-Cookbook-Second-Edition/blob/96258aa596a9fd25b5832d067c3b6b1ef8c34c8f/Chapter03/3-1/3-1-2_hpa.yaml,26.0,2018-05-24 08:32:39+00:00,2021-01-15 06:54:13+00:00
PacktPublishing/Managing-Kubernetes-Resources-using-Helm,chapter4/guestbook/templates/hpa.yaml,https://github.com/PacktPublishing/Managing-Kubernetes-Resources-using-Helm/blob/55a39e6950bb83db2522847863ce7f7348e44bc0/chapter4/guestbook/templates/hpa.yaml,31.0,2021-09-20 14:18:53+00:00,2023-01-18 10:02:04+00:00
PacktPublishing/Mastering-Kubernetes-Third-Edition,Chapter8/nginx-hpa.yaml,https://github.com/PacktPublishing/Mastering-Kubernetes-Third-Edition/blob/5ba15b4003aceb3c17938dd3000762c1f4fed199/Chapter8/nginx-hpa.yaml,46.0,2020-05-21 08:44:10+00:00,2023-05-25 09:39:52+00:00
PacktPublishing/Mastering-Kubernetes-Third-Edition,Chapter8/hue-reminders-hpa.yaml,https://github.com/PacktPublishing/Mastering-Kubernetes-Third-Edition/blob/5ba15b4003aceb3c17938dd3000762c1f4fed199/Chapter8/hue-reminders-hpa.yaml,46.0,2020-05-21 08:44:10+00:00,2023-05-25 09:39:52+00:00
PacktPublishing/Practical-Microservices-with-Dapr-and-.NET,chapter10/Deploy/sample.microservice.customization.yaml,https://github.com/PacktPublishing/Practical-Microservices-with-Dapr-and-.NET/blob/409cb1f4c3bfd435bba749d1565060983555b4ff/chapter10/Deploy/sample.microservice.customization.yaml,103.0,2020-09-24 08:30:57+00:00,2023-01-18 09:20:26+00:00
PacktPublishing/Practical-Microservices-with-Dapr-and-.NET,chapter10/Deploy/sample.microservice.reservation.yaml,https://github.com/PacktPublishing/Practical-Microservices-with-Dapr-and-.NET/blob/409cb1f4c3bfd435bba749d1565060983555b4ff/chapter10/Deploy/sample.microservice.reservation.yaml,103.0,2020-09-24 08:30:57+00:00,2023-01-18 09:20:26+00:00
PacktPublishing/The-Kubernetes-Bible-Second-Edition,extra/one-page-web-container/one-page-hpa.yaml,https://github.com/PacktPublishing/The-Kubernetes-Bible-Second-Edition/blob/6990ea5f1b96deacef8e4fbe1d38d331cbbcf1e2/extra/one-page-web-container/one-page-hpa.yaml,39.0,2023-11-07 06:10:54+00:00,2025-03-27 05:58:20+00:00
PacktPublishing/The-Kubernetes-Bible-Second-Edition,Chapter20/hpa/todo-hpa.yaml,https://github.com/PacktPublishing/The-Kubernetes-Bible-Second-Edition/blob/6990ea5f1b96deacef8e4fbe1d38d331cbbcf1e2/Chapter20/hpa/todo-hpa.yaml,39.0,2023-11-07 06:10:54+00:00,2025-03-27 05:58:20+00:00
PaloAltoNetworks/lab-aws-cn-series-zero-trust,terraform/cnseries/cn-series/HPA/pan-cn-hpa-dp.yaml,https://github.com/PaloAltoNetworks/lab-aws-cn-series-zero-trust/blob/3a5c179e2b396e0a3144ac4c9693b735e8b5ba7e/terraform/cnseries/cn-series/HPA/pan-cn-hpa-dp.yaml,2.0,2022-06-27 10:03:37+00:00,2023-06-15 09:36:31+00:00
Permify/helm-charts,charts/permify/templates/hpa.yaml,https://github.com/Permify/helm-charts/blob/e82979fe30aecabac5a8f34a3c69cc3eb1139bb7/charts/permify/templates/hpa.yaml,4.0,2024-01-03 08:54:35+00:00,2025-03-14 10:35:25+00:00
PeterGrace/pull-secret-operator,chart/pull-secret-operator/templates/hpa.yaml,https://github.com/PeterGrace/pull-secret-operator/blob/f8853912e5d7fff312b672421d476388fe64fee2/chart/pull-secret-operator/templates/hpa.yaml,4.0,2020-10-21 22:23:46+00:00,2021-01-06 02:24:50+00:00
PharmaLedger-IMI/helm-charts,charts/dfm-backend/templates/hpa.yaml,https://github.com/PharmaLedger-IMI/helm-charts/blob/c868fdb9fe57b36c650eba8241e99563ae95d70b/charts/dfm-backend/templates/hpa.yaml,2.0,2022-03-16 10:01:54+00:00,2023-02-17 14:33:26+00:00
PingCAP-QE/ee-ops,charts/prow/templates/third-plugins/hpa.yaml,https://github.com/PingCAP-QE/ee-ops/blob/3e51da1ee5799238cbde45af96727f15185d1108/charts/prow/templates/third-plugins/hpa.yaml,2.0,2022-06-06 09:41:23+00:00,2025-04-05 06:01:32+00:00
PingCAP-QE/ee-ops,charts/prow/templates/third-plugins/hpa.yaml,https://github.com/PingCAP-QE/ee-ops/blob/29b1b5f857e2addb8d4c55e4a46c5b0cb6bff8c5/charts/prow/templates/third-plugins/hpa.yaml,2.0,2022-06-06 09:41:23+00:00,2025-04-05 06:01:32+00:00
PlatonCod/CrableTroudlbe,packages/@CrableTroudlbe/companion/infra/kube/companion/companion-kube.yaml,https://github.com/PlatonCod/CrableTroudlbe/blob/4fdc1661576856692862fab13787669126cedd8d/packages/@CrableTroudlbe/companion/infra/kube/companion/companion-kube.yaml,31.0,2023-12-20 16:16:42+00:00,2025-01-12 05:16:03+00:00
Portkey-AI/helm,charts/portkey-app/templates/frontend/hpa.yaml,https://github.com/Portkey-AI/helm/blob/122607b6902b3297195f5e2366ef8e1b93df485b/charts/portkey-app/templates/frontend/hpa.yaml,3.0,2024-08-27 06:18:01+00:00,2025-03-20 04:45:50+00:00
Portkey-AI/helm,charts/portkey-app/templates/dataservice/hpa.yaml,https://github.com/Portkey-AI/helm/blob/82fcf4b0c52fe630771aa801d5e0cc50c4c4a388/charts/portkey-app/templates/dataservice/hpa.yaml,3.0,2024-08-27 06:18:01+00:00,2025-03-20 04:45:50+00:00
PostHog/charts-clickhouse,charts/posthog/templates/recordings-hpa.yaml,https://github.com/PostHog/charts-clickhouse/blob/81f238b46600f20f4f06426e9f0c7f7f4a893125/charts/posthog/templates/recordings-hpa.yaml,62.0,2021-06-16 00:14:44+00:00,2025-01-09 18:08:57+00:00
PostHog/charts-clickhouse,charts/posthog/templates/web-hpa.yaml,https://github.com/PostHog/charts-clickhouse/blob/81f238b46600f20f4f06426e9f0c7f7f4a893125/charts/posthog/templates/web-hpa.yaml,62.0,2021-06-16 00:14:44+00:00,2025-01-09 18:08:57+00:00
PreciselyData/cloudnative-geocoding-helm,charts/component-charts/geo-addressing-generic/charts/lookup-svc/templates/hpa.yaml,https://github.com/PreciselyData/cloudnative-geocoding-helm/blob/42269ca5599c8a03e679278765623a529b529fce/charts/component-charts/geo-addressing-generic/charts/lookup-svc/templates/hpa.yaml,3.0,2023-09-14 16:11:39+00:00,2025-03-24 05:18:05+00:00
PrefectHQ/prefect-helm,charts/prefect-worker/templates/hpa.yaml,https://github.com/PrefectHQ/prefect-helm/blob/1726a8bea8b525df967a77969021fead9cdf9721/charts/prefect-worker/templates/hpa.yaml,115.0,2022-06-09 19:34:49+00:00,2025-04-05 01:43:33+00:00
PrefectHQ/prefect-helm,charts/prefect-worker/templates/hpa.yaml,https://github.com/PrefectHQ/prefect-helm/blob/414be6d68e8067ea62127242f6902f48cd2893fa/charts/prefect-worker/templates/hpa.yaml,115.0,2022-06-09 19:34:49+00:00,2025-04-05 01:43:33+00:00
PrefectHQ/prefect-helm,charts/prefect-worker/templates/hpa.yaml,https://github.com/PrefectHQ/prefect-helm/blob/8b08ca7bad83dbaafadade4235e908cfc2ae0b75/charts/prefect-worker/templates/hpa.yaml,115.0,2022-06-09 19:34:49+00:00,2025-04-05 01:43:33+00:00
PrzemyslawSwiderski/kubernetes-gradle-plugin,examples/demo-app/k8s/demo-app/templates/hpa.yaml,https://github.com/PrzemyslawSwiderski/kubernetes-gradle-plugin/blob/af28f2884fcd857efc55dcb06f9327bc711eaca8/examples/demo-app/k8s/demo-app/templates/hpa.yaml,2.0,2020-06-14 18:49:35+00:00,2020-07-24 08:33:52+00:00
RADAR-base/radar-helm-charts,charts/radar-push-endpoint/templates/hpa.yaml,https://github.com/RADAR-base/radar-helm-charts/blob/c56f08174b9949908306ecde68f66787703eac37/charts/radar-push-endpoint/templates/hpa.yaml,7.0,2021-10-18 08:31:52+00:00,2025-04-04 11:40:27+00:00
RHEcosystemAppEng/fsi-common-helm,kafka-ui/templates/hpa.yaml,https://github.com/RHEcosystemAppEng/fsi-common-helm/blob/f74ef73b5c934c792a5c80f0fa874990cde8834b/kafka-ui/templates/hpa.yaml,2.0,2021-11-29 09:48:08+00:00,2022-11-16 07:19:13+00:00
RHEcosystemAppEng/saas-boutique-demo,automation/productcatalog-hpa.yaml,https://github.com/RHEcosystemAppEng/saas-boutique-demo/blob/72859f689d160f5547f54e3287c4706c3b8d7611/automation/productcatalog-hpa.yaml,2.0,2022-09-14 13:52:31+00:00,2023-07-25 21:47:17+00:00
Rasmus256/homeArgocdProject,low-prio-apps/workdaycounter/api/helm/templates/deployment.yaml,https://github.com/Rasmus256/homeArgocdProject/blob/138e172e9600f3d5d7b4d8b1c3e409fc4b1e73d4/low-prio-apps/workdaycounter/api/helm/templates/deployment.yaml,2.0,2023-01-01 15:28:40+00:00,2025-04-05 05:38:20+00:00
Rasmus256/homeArgocdProject,low-prio-apps/workdaycounter/api/helm/templates/deployment.yaml,https://github.com/Rasmus256/homeArgocdProject/blob/381199fd79878bb8f266694d2c10da09f6b247e1/low-prio-apps/workdaycounter/api/helm/templates/deployment.yaml,2.0,2023-01-01 15:28:40+00:00,2025-04-05 05:38:20+00:00
RedHatWorkshops/rider-auto-openshift,rider-auto-rest/src/main/fabric8/horizontal-pod-autoscaler.yml,https://github.com/RedHatWorkshops/rider-auto-openshift/blob/780ff2f7b6464e999effc541a63b283b7283dc49/rider-auto-rest/src/main/fabric8/horizontal-pod-autoscaler.yml,12.0,2016-02-04 19:20:19+00:00,2016-05-09 16:37:33+00:00
RevianLabs/devops-webapp-sample,kubernetes/helm/devops-webapp-sample/templates/hpa.yaml,https://github.com/RevianLabs/devops-webapp-sample/blob/c5674d42eb0d00405f2b8f4ef5b437b87324bdc4/kubernetes/helm/devops-webapp-sample/templates/hpa.yaml,2.0,2022-08-05 21:36:14+00:00,2023-10-31 17:28:21+00:00
RisingStack/example-kubernetes-nodejs,gateway/templates/hpa-gateway.yaml,https://github.com/RisingStack/example-kubernetes-nodejs/blob/9ce3a8eecda442bae93d4b8932b0b753affcdeee/gateway/templates/hpa-gateway.yaml,50.0,2017-06-23 11:08:12+00:00,2018-05-03 08:22:19+00:00
SAP/valkey-operator,pkg/operator/data/charts/valkey/templates/sentinel/hpa.yaml,https://github.com/SAP/valkey-operator/blob/887955729fc3adebbbba3abc8a9706533e4d9940/pkg/operator/data/charts/valkey/templates/sentinel/hpa.yaml,3.0,2024-07-01 07:05:35+00:00,2025-04-02 09:33:43+00:00
SAP/valkey-operator,pkg/operator/data/charts/valkey/templates/replicas/hpa.yaml,https://github.com/SAP/valkey-operator/blob/887955729fc3adebbbba3abc8a9706533e4d9940/pkg/operator/data/charts/valkey/templates/replicas/hpa.yaml,3.0,2024-07-01 07:05:35+00:00,2025-04-02 09:33:43+00:00
SINTEF/LIACI_context,demonstrator/deployment/helm-chart/templates/hpa.yaml,https://github.com/SINTEF/LIACI_context/blob/7bd7e3ec82b3a094ce67b6141dabbbf20d099f24/demonstrator/deployment/helm-chart/templates/hpa.yaml,7.0,2022-05-24 08:21:31+00:00,2023-10-04 00:11:53+00:00
SMACAcademy/Mastering-Argo-Rollouts-Progressive-Delivery-in-Kubernetes,0-Demo-Files/hpa/hpa.yaml,https://github.com/SMACAcademy/Mastering-Argo-Rollouts-Progressive-Delivery-in-Kubernetes/blob/b9316d687936112e16a2ba666d2cb58fb8a50641/0-Demo-Files/hpa/hpa.yaml,8.0,2024-01-22 14:15:40+00:00,2024-11-19 04:39:28+00:00
SOAT-01/tech-challenge-app,k8s/hpa.yaml,https://github.com/SOAT-01/tech-challenge-app/blob/8a5def54a03993bc4b5d4b62090676820bc41bec/k8s/hpa.yaml,3.0,2023-05-15 12:21:13+00:00,2023-11-02 01:32:09+00:00
SPSCommerce/kube-hpa-scale-to-zero,demo/app.yml,https://github.com/SPSCommerce/kube-hpa-scale-to-zero/blob/4f597b4876fbd28ac65c7b62f3e4ceb98d7e1f3d/demo/app.yml,3.0,2023-04-04 10:35:29+00:00,2025-04-03 09:04:49+00:00
Sagar2366/LearnWithSagar,CKAD/practice_questions/exercises/13-deployment-horizontal-pod-autoscaler/solution/nginx-hpa.yaml,https://github.com/Sagar2366/LearnWithSagar/blob/fa8865e10cbdbac90a3f473434eeee98318d60b9/CKAD/practice_questions/exercises/13-deployment-horizontal-pod-autoscaler/solution/nginx-hpa.yaml,66.0,2023-06-02 10:02:34+00:00,2025-03-28 02:15:57+00:00
SaifRehman/ICP-Airways,icp-backend/odm-microservice/odm-microservice-HPA.yaml,https://github.com/SaifRehman/ICP-Airways/blob/a7e2901c2d6a69a711d27c2dd3fb140f83ec1181/icp-backend/odm-microservice/odm-microservice-HPA.yaml,41.0,2018-05-28 06:15:57+00:00,2019-04-29 08:18:53+00:00
Sakib37/DevOps,kubernetes/k8s-development-vagrant-env/manifests/deployments/services/kuard/abo.yaml,https://github.com/Sakib37/DevOps/blob/445b394a90a55e460e1eb85d28739b5514f1691a/kubernetes/k8s-development-vagrant-env/manifests/deployments/services/kuard/abo.yaml,2.0,2017-02-22 09:33:17+00:00,2020-04-02 23:13:23+00:00
Sakib37/DevOps,kubernetes/k8s-development-vagrant-env/manifests/security/cert-manager/cert-manager.yaml,https://github.com/Sakib37/DevOps/blob/445b394a90a55e460e1eb85d28739b5514f1691a/kubernetes/k8s-development-vagrant-env/manifests/security/cert-manager/cert-manager.yaml,2.0,2017-02-22 09:33:17+00:00,2020-04-02 23:13:23+00:00
SapiensAnatis/helm-charts,charts/photonstatemanager/templates/hpa.yaml,https://github.com/SapiensAnatis/helm-charts/blob/e6182ac8528ae0c7c8c187287826fe9d0dc7d6ac/charts/photonstatemanager/templates/hpa.yaml,2.0,2022-12-24 03:31:25+00:00,2024-02-24 14:20:51+00:00
Saurabhkr952/dev-portfolio-manifest,hpa.yaml,https://github.com/Saurabhkr952/dev-portfolio-manifest/blob/ff6ab5be79be731ba941ad400d1d91ea9ebf92b6/hpa.yaml,3.0,2023-03-19 09:45:03+00:00,2024-08-28 04:26:07+00:00
ScorpioBroker/ScorpioBroker,KubernetesFile/dist-no-eureka-deployment-files/helm/scorpioBroker/templates/entity-manager-hpa.yaml,https://github.com/ScorpioBroker/ScorpioBroker/blob/1bab22fadf66589d3e8eb9ef105f6b5c6e2b6769/KubernetesFile/dist-no-eureka-deployment-files/helm/scorpioBroker/templates/entity-manager-hpa.yaml,63.0,2019-09-10 07:53:23+00:00,2025-04-02 14:55:22+00:00
ScorpioBroker/ScorpioBroker,KubernetesFile/dist-deployment-files/hpa/registry-subscription-manager.yaml,https://github.com/ScorpioBroker/ScorpioBroker/blob/1bab22fadf66589d3e8eb9ef105f6b5c6e2b6769/KubernetesFile/dist-deployment-files/hpa/registry-subscription-manager.yaml,63.0,2019-09-10 07:53:23+00:00,2025-04-02 14:55:22+00:00
ScorpioBroker/ScorpioBroker,KubernetesFile/dist-no-eureka-deployment-files/helm/scorpioBroker/templates/registration-subscription-manager-hpa.yaml,https://github.com/ScorpioBroker/ScorpioBroker/blob/1bab22fadf66589d3e8eb9ef105f6b5c6e2b6769/KubernetesFile/dist-no-eureka-deployment-files/helm/scorpioBroker/templates/registration-subscription-manager-hpa.yaml,63.0,2019-09-10 07:53:23+00:00,2025-04-02 14:55:22+00:00
ScorpioBroker/ScorpioBroker,KubernetesFile/dist-no-eureka-deployment-files/helm/scorpioBroker/templates/query-manager-hpa.yaml,https://github.com/ScorpioBroker/ScorpioBroker/blob/1bab22fadf66589d3e8eb9ef105f6b5c6e2b6769/KubernetesFile/dist-no-eureka-deployment-files/helm/scorpioBroker/templates/query-manager-hpa.yaml,63.0,2019-09-10 07:53:23+00:00,2025-04-02 14:55:22+00:00
ScorpioBroker/ScorpioBroker,KubernetesFile/dist-deployment-files/helm/scorpioBroker/templates/query-manager-hpa.yaml,https://github.com/ScorpioBroker/ScorpioBroker/blob/1bab22fadf66589d3e8eb9ef105f6b5c6e2b6769/KubernetesFile/dist-deployment-files/helm/scorpioBroker/templates/query-manager-hpa.yaml,63.0,2019-09-10 07:53:23+00:00,2025-04-02 14:55:22+00:00
ScorpioBroker/ScorpioBroker,KubernetesFile/dist-deployment-files/helm/scorpioBroker/templates/registration-subscription-manager-hpa.yaml,https://github.com/ScorpioBroker/ScorpioBroker/blob/1bab22fadf66589d3e8eb9ef105f6b5c6e2b6769/KubernetesFile/dist-deployment-files/helm/scorpioBroker/templates/registration-subscription-manager-hpa.yaml,63.0,2019-09-10 07:53:23+00:00,2025-04-02 14:55:22+00:00
ScorpioBroker/ScorpioBroker,KubernetesFile/dist-deployment-files/hpa/subscription-manager.yaml,https://github.com/ScorpioBroker/ScorpioBroker/blob/1bab22fadf66589d3e8eb9ef105f6b5c6e2b6769/KubernetesFile/dist-deployment-files/hpa/subscription-manager.yaml,63.0,2019-09-10 07:53:23+00:00,2025-04-02 14:55:22+00:00
ScorpioBroker/ScorpioBroker,KubernetesFile/dist-deployment-files/helm/scorpioBroker/templates/entity-manager-hpa.yaml,https://github.com/ScorpioBroker/ScorpioBroker/blob/1bab22fadf66589d3e8eb9ef105f6b5c6e2b6769/KubernetesFile/dist-deployment-files/helm/scorpioBroker/templates/entity-manager-hpa.yaml,63.0,2019-09-10 07:53:23+00:00,2025-04-02 14:55:22+00:00
ScorpioBroker/ScorpioBroker,KubernetesFile/dist-no-eureka-deployment-files/hpa/subscription-manager.yaml,https://github.com/ScorpioBroker/ScorpioBroker/blob/1bab22fadf66589d3e8eb9ef105f6b5c6e2b6769/KubernetesFile/dist-no-eureka-deployment-files/hpa/subscription-manager.yaml,63.0,2019-09-10 07:53:23+00:00,2025-04-02 14:55:22+00:00
SharadaShehan/Airline_Reservation_System,deploy.yml,https://github.com/SharadaShehan/Airline_Reservation_System/blob/c4193cfbe3f0145a3c7e74c12d9e401890a59e27/deploy.yml,3.0,2023-08-24 13:54:51+00:00,2024-04-09 18:28:38+00:00
Shashankreddysunkara/NavVis-go-webapp,infra/helm-charts/go-webapp/templates/autoscaler.yaml,https://github.com/Shashankreddysunkara/NavVis-go-webapp/blob/a2736bdfd127b48c9fdc6d12d5e50cd80dfde3a4/infra/helm-charts/go-webapp/templates/autoscaler.yaml,2.0,2022-03-01 19:59:33+00:00,2023-03-10 15:03:09+00:00
SigNoz/signoz-k8s-helm-operator,helm-charts/signoz/charts/druid/templates/middleManager/hpa.yaml,https://github.com/SigNoz/signoz-k8s-helm-operator/blob/7a2ca5b19fc6bf05c5aececb73b44aa0c9bf07c0/helm-charts/signoz/charts/druid/templates/middleManager/hpa.yaml,5.0,2021-06-02 14:18:26+00:00,2021-08-16 05:13:04+00:00
Simovative/onPremise-Helm,academyfive/charts/a5Chart/templates/academy-hpa.yaml,https://github.com/Simovative/onPremise-Helm/blob/ef540b5df6e1e1faca1306e8774e49a36b54eebc/academyfive/charts/a5Chart/templates/academy-hpa.yaml,2.0,2023-01-19 10:33:36+00:00,2025-04-04 14:49:33+00:00
Simovative/onPremise-Helm,academyfive/charts/a5Chart/templates/academy-hpa.yaml,https://github.com/Simovative/onPremise-Helm/blob/e348bbd2af2bc50efd76c0d0bf0aebdc9c38deaf/academyfive/charts/a5Chart/templates/academy-hpa.yaml,2.0,2023-01-19 10:33:36+00:00,2025-04-04 14:49:33+00:00
Smarp/newspaper-api,helm-chart/templates/hpa.yaml,https://github.com/Smarp/newspaper-api/blob/f8f26dc4289c6c5ae688408eb363c1d689443763/helm-chart/templates/hpa.yaml,4.0,2016-06-10 12:17:11+00:00,2023-04-27 08:00:56+00:00
SohamRatnaparkhi/blogx,k8s/updated/api_feed_manifest.yaml,https://github.com/SohamRatnaparkhi/blogx/blob/0632b25abc14dd527d6706906bbba9d837264be4/k8s/updated/api_feed_manifest.yaml,7.0,2023-06-02 12:26:30+00:00,2024-04-29 19:30:17+00:00
SouthGreenPlatform/AgroLD_webapp,agrold-javaweb/charts/virtuoso/templates/hpa.yaml,https://github.com/SouthGreenPlatform/AgroLD_webapp/blob/f495af6cffad4c71ce69f9136c2a1661bb573cdc/agrold-javaweb/charts/virtuoso/templates/hpa.yaml,9.0,2016-01-22 15:46:36+00:00,2024-09-27 15:21:06+00:00
StackVista/helm-charts,stable/victoria-metrics-cluster/templates/hpa.yaml,https://github.com/StackVista/helm-charts/blob/3264dcd69ebb78a46c94c3c71a1cc49e64c6bb28/stable/victoria-metrics-cluster/templates/hpa.yaml,2.0,2019-07-22 11:01:30+00:00,2025-04-04 14:12:58+00:00
StackVista/helm-charts,stable/victoria-metrics-cluster/templates/hpa.yaml,https://github.com/StackVista/helm-charts/blob/1a7d8e2d513dbb701ee37976dc3acc60a8ea6d81/stable/victoria-metrics-cluster/templates/hpa.yaml,2.0,2019-07-22 11:01:30+00:00,2025-04-04 14:12:58+00:00
Stair-Crusher-Club/scc-server,infra/helm/scc-server/templates/hpa.yaml,https://github.com/Stair-Crusher-Club/scc-server/blob/f70edb5e09b7e45397dc79935bb673182ba08a05/infra/helm/scc-server/templates/hpa.yaml,9.0,2022-08-09 07:07:47+00:00,2025-04-06 10:08:18+00:00
StatCan/charts,stable/mutating-webhook/templates/hpa.yaml,https://github.com/StatCan/charts/blob/4850f0daf4a3c1add4be4c551a339dac7da04f5f/stable/mutating-webhook/templates/hpa.yaml,10.0,2019-08-04 01:51:51+00:00,2025-01-15 20:35:06+00:00
StatCan/charts,stable/fdi-dotstatsuite-de-dv/templates/hpa/data-explorer.yaml,https://github.com/StatCan/charts/blob/4850f0daf4a3c1add4be4c551a339dac7da04f5f/stable/fdi-dotstatsuite-de-dv/templates/hpa/data-explorer.yaml,10.0,2019-08-04 01:51:51+00:00,2025-01-15 20:35:06+00:00
Statemood/jenkins-library,resources/io/rulin/templates/kubernetes/yaml/default/hpa.yaml,https://github.com/Statemood/jenkins-library/blob/e582dd2ce19dd870e85047cf3b881d1c63c74880/resources/io/rulin/templates/kubernetes/yaml/default/hpa.yaml,55.0,2018-10-06 01:56:24+00:00,2024-11-04 10:42:57+00:00
Striveworks/kubego-notebooks,deployment/notebooks/templates/hpa.yaml,https://github.com/Striveworks/kubego-notebooks/blob/717adc97212cea6a8267f89fa9b281040f01a695/deployment/notebooks/templates/hpa.yaml,13.0,2021-12-12 18:25:44+00:00,2023-03-07 02:22:36+00:00
SumoLogic/sumologic-kubernetes-collection,deploy/helm/sumologic/templates/metrics/common/hpa.yaml,https://github.com/SumoLogic/sumologic-kubernetes-collection/blob/04326914cf6877b3bbed88f2862d14b71e643e35/deploy/helm/sumologic/templates/metrics/common/hpa.yaml,148.0,2019-03-07 20:09:49+00:00,2025-04-03 19:59:29+00:00
Sunbird-Obsrv/sunbird-data-pipeline,kubernetes/helm_charts/datapipeline_jobs/templates/flink_job_deployment.yaml,https://github.com/Sunbird-Obsrv/sunbird-data-pipeline/blob/eb1e1a1c3533c549693dda32cd92c667754aaea9/kubernetes/helm_charts/datapipeline_jobs/templates/flink_job_deployment.yaml,13.0,2018-07-24 10:13:32+00:00,2024-10-22 12:46:56+00:00
SwissDataScienceCenter/renku,helm-chart/renku/templates/secrets-storage/hpa.yaml,https://github.com/SwissDataScienceCenter/renku/blob/ea4029be4b178c470242fdce05d644fb89dd95ca/helm-chart/renku/templates/secrets-storage/hpa.yaml,237.0,2017-08-21 15:02:23+00:00,2025-04-05 19:40:32+00:00
TBeijen/klutch,examples/orphan.yaml,https://github.com/TBeijen/klutch/blob/e7cf341d3d323eec98a8948953d5e2c3841fdd28/examples/orphan.yaml,3.0,2020-06-26 11:01:33+00:00,2022-12-27 17:34:11+00:00
TIBCOSoftware/tp-helm-charts,charts/istio-istiod/templates/autoscale.yaml,https://github.com/TIBCOSoftware/tp-helm-charts/blob/8ddf83bd20fb4965d7459d09f0d13c7854c097dc/charts/istio-istiod/templates/autoscale.yaml,4.0,2023-11-14 06:43:20+00:00,2025-04-02 11:30:15+00:00
TIBCOSoftware/tp-helm-charts,charts/artifactmanager/templates/hpa.yaml,https://github.com/TIBCOSoftware/tp-helm-charts/blob/8ddf83bd20fb4965d7459d09f0d13c7854c097dc/charts/artifactmanager/templates/hpa.yaml,4.0,2023-11-14 06:43:20+00:00,2025-04-02 11:30:15+00:00
TIBCOSoftware/tp-helm-charts,charts/flogoprovisioner/templates/hpa.yaml,https://github.com/TIBCOSoftware/tp-helm-charts/blob/8ddf83bd20fb4965d7459d09f0d13c7854c097dc/charts/flogoprovisioner/templates/hpa.yaml,4.0,2023-11-14 06:43:20+00:00,2025-04-02 11:30:15+00:00
Teamwork/s3zipper,docker/helm/templates/hpa.yaml,https://github.com/Teamwork/s3zipper/blob/3853c7edacb342483c55adbfcd464ff421516c98/docker/helm/templates/hpa.yaml,88.0,2015-07-18 03:18:45+00:00,2025-03-12 13:05:49+00:00
Tedyst/kubernetes-yaml,charts/openvpn-exporter/templates/hpa.yaml,https://github.com/Tedyst/kubernetes-yaml/blob/513f9b4498a6cbf892b3a792bc46901b1c16e580/charts/openvpn-exporter/templates/hpa.yaml,2.0,2019-05-18 10:04:04+00:00,2021-12-21 17:01:24+00:00
Tencent/CodeAnalysis,helm-charts/tca/templates/gateway/deployment.yaml,https://github.com/Tencent/CodeAnalysis/blob/948882f8391728486c588d3e39502fc27ee08a61/helm-charts/tca/templates/gateway/deployment.yaml,1738.0,2021-12-28 10:49:20+00:00,2025-02-27 01:43:01+00:00
Tencent/CodeAnalysis,helm-charts/tca/templates/analysis/server-deployment.yaml,https://github.com/Tencent/CodeAnalysis/blob/948882f8391728486c588d3e39502fc27ee08a61/helm-charts/tca/templates/analysis/server-deployment.yaml,1738.0,2021-12-28 10:49:20+00:00,2025-02-27 01:43:01+00:00
Tencent/CodeAnalysis,helm-charts/tca/templates/analysis/server-deployment.yaml,https://github.com/Tencent/CodeAnalysis/blob/5c23d493737f841eebc44273a83c234b4b281506/helm-charts/tca/templates/analysis/server-deployment.yaml,1738.0,2021-12-28 10:49:20+00:00,2025-02-27 01:43:01+00:00
Tencent/CodeAnalysis,helm-charts/tca/templates/gateway/deployment.yaml,https://github.com/Tencent/CodeAnalysis/blob/5c23d493737f841eebc44273a83c234b4b281506/helm-charts/tca/templates/gateway/deployment.yaml,1738.0,2021-12-28 10:49:20+00:00,2025-02-27 01:43:01+00:00
TencentBlueKing/bk-bcs,install/helm/bcs-multi-ns-proxy/templates/hpa.yaml,https://github.com/TencentBlueKing/bk-bcs/blob/0ef33e7954c46cf6d91c90277cbe13067be00b6f/install/helm/bcs-multi-ns-proxy/templates/hpa.yaml,811.0,2019-04-18 08:42:29+00:00,2025-03-28 09:41:20+00:00
